Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM,DBA,FIZZ,KDP,KHC,KO,MNST,MOO,NSRGY,OJ=F,PEP,SJM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,14.560219764709473,20.063207626342773,24.820934295654297,23.75503158569336,45.74510955810547,31.850000381469727,60.486793518066406,91.66350555419922,94.8499984741211,113.1140365600586,83.94159698486328,16.5,24.299999237060547,28.739999771118164,31.610000610351562,54.9900016784668,31.850000381469727,69.02999877929688,108.0999984741211,94.8499984741211,135.82000732421875,102.13999938964844,16.65999984741211,25.729999542236328,28.899999618530273,32.41999816894531,55.43000030517578,32.0099983215332,69.11000061035156,108.44000244140625,97.5,137.22999572753906,104.38999938964844,16.459999084472656,24.145000457763672,28.59000015258789,31.5,54.7599983215332,31.655000686645508,68.69000244140625,107.68000030517578,96.05000305175781,135.13999938964844,101.7699966430664,16.65999984741211,25.674999237060547,28.889999389648438,32.290000915527344,55.31999969482422,31.979999542236328,69.11000061035156,108.08999633789062,97.5,136.8699951171875,104.12999725341797,281300.0,993600.0,1924300.0,6008700.0,11867700.0,3566000.0,34200.0,570500.0,217,3784100.0,713100.0
2020-01-03,14.392556190490723,19.885692596435547,24.881385803222656,23.47697639465332,45.495540618896484,31.639999389648438,59.84713363647461,92.51993560791016,95.5999984741211,112.95579528808594,84.06488800048828,16.309999465942383,24.084999084472656,28.809999465942383,31.239999771118164,54.689998626708984,31.639999389648438,68.30000305175781,109.11000061035156,95.5999984741211,135.6300048828125,102.29000091552734,16.479999542236328,24.334999084472656,28.8700008392334,31.649999618530273,54.9900016784668,31.80500030517578,68.62999725341797,109.79000091552734,95.5999984741211,136.7899932861328,102.86000061035156,16.299999237060547,23.815000534057617,28.5,31.219999313354492,54.09000015258789,31.434999465942383,68.26000213623047,108.52999877929688,95.5999984741211,135.1300048828125,101.88999938964844,16.479999542236328,24.040000915527344,28.559999465942383,31.5,54.31999969482422,31.559999465942383,68.26000213623047,108.56999969482422,95.5999984741211,135.4600067138672,102.44000244140625,836700.0,1032600.0,1129000.0,5012700.0,11354500.0,3482200.0,16000.0,470400.0,0,4000100.0,666400.0
2020-01-06,14.427854537963867,19.947616577148438,25.045475006103516,23.529577255249023,45.47890090942383,31.690000534057617,59.68941879272461,93.2661361694336,101.5,113.38886260986328,85.23186492919922,16.350000381469727,24.15999984741211,29.0,31.309999465942383,54.66999816894531,31.690000534057617,68.12000274658203,109.98999786376953,101.5,136.14999389648438,103.70999908447266,16.40999984741211,24.4950008392334,29.030000686645508,31.469999313354492,54.90999984741211,31.764999389648438,68.20999908447266,110.0,104.0,136.32000732421875,103.77999877929688,16.239999771118164,23.514999389648438,28.6299991607666,30.899999618530273,54.52000045776367,31.4950008392334,67.70999908447266,109.27999877929688,101.9000015258789,135.1999969482422,102.0999984741211,16.40999984741211,23.854999542236328,28.6299991607666,31.170000076293945,54.650001525878906,31.4950008392334,67.83999633789062,109.41999816894531,104.0,135.3000030517578,102.51000213623047,296000.0,839200.0,1783500.0,4714700.0,14698300.0,4469200.0,130100.0,260700.0,34,4085100.0,1112300.0
2020-01-07,14.463151931762695,19.163249969482422,24.354568481445312,23.11625099182129,45.129512786865234,31.844999313354492,59.645599365234375,91.52784729003906,101.6500015258789,111.60662841796875,84.03199768066406,16.389999389648438,23.209999084472656,28.200000762939453,30.760000228881836,54.25,31.844999313354492,68.06999969482422,107.94000244140625,101.6500015258789,134.00999450683594,102.25,16.389999389648438,24.15999984741211,29.020000457763672,31.28499984741211,54.599998474121094,32.06999969482422,68.23999786376953,108.5999984741211,101.55000305175781,136.07000732421875,103.68000030517578,16.280000686645508,23.010000228881836,28.18000030517578,30.510000228881836,54.150001525878906,31.770000457763672,68.02999877929688,107.69999694824219,101.55000305175781,133.9499969482422,101.43000030517578,16.309999465942383,24.125,28.8700008392334,31.25,54.45000076293945,31.934999465942383,68.1500015258789,108.58000183105469,101.55000305175781,136.0,103.05000305175781,218500.0,1235800.0,1272800.0,7165700.0,9973900.0,6735600.0,11600.0,561300.0,2,5718100.0,791800.0
2020-01-08,14.392556190490723,19.353151321411133,23.974565505981445,22.988500595092773,45.21269989013672,31.90999984741211,59.99610137939453,90.1965560913086,100.94999694824219,112.18124389648438,84.89493560791016,16.309999465942383,23.440000534057617,27.760000228881836,30.59000015258789,54.349998474121094,31.90999984741211,68.47000122070312,106.37000274658203,100.94999694824219,134.6999969482422,103.30000305175781,16.34000015258789,23.780000686645508,28.34000015258789,30.940000534057617,54.63999938964844,32.029998779296875,68.66000366210938,107.05000305175781,101.6500015258789,135.36000061035156,104.0,16.290000915527344,23.065000534057617,27.739999771118164,30.350000381469727,54.150001525878906,31.684999465942383,68.19999694824219,106.26000213623047,101.55000305175781,134.07000732421875,102.23999786376953,16.34000015258789,23.25,28.200000762939453,30.739999771118164,54.27000045776367,31.850000381469727,68.2699966430664,106.94999694824219,101.55000305175781,134.4600067138672,102.58999633789062,179400.0,770000.0,1931800.0,5802900.0,10676000.0,6053600.0,16200.0,815400.0,9,3681400.0,1009900.0
2020-01-09,14.427854537963867,19.15912437438965,24.069562911987305,22.980979919433594,46.03626251220703,32.125,60.09248733520508,89.80651092529297,99.0,112.25621032714844,85.14969635009766,16.350000381469727,23.204999923706055,27.8700008392334,30.579999923706055,55.34000015258789,32.125,68.58000183105469,105.91000366210938,99.0,134.7899932861328,103.61000061035156,16.389999389648438,23.565000534057617,28.059999465942383,30.690000534057617,55.400001525878906,32.16999816894531,68.66000366210938,106.37000274658203,99.0,135.3800048828125,104.16999816894531,16.299999237060547,23.045000076293945,27.809999465942383,29.940000534057617,54.84000015258789,31.860000610351562,68.37000274658203,105.69999694824219,99.0,134.52999877929688,102.66000366210938,16.34000015258789,23.4950008392334,27.84000015258789,30.670000076293945,55.0,32.08000183105469,68.66000366210938,106.04000091552734,99.0,135.2899932861328,103.19000244140625,154600.0,599000.0,4952100.0,8938400.0,15398000.0,6613000.0,128100.0,847800.0,0,3954700.0,902900.0
2020-01-10,14.560219764709473,19.121971130371094,24.07820701599121,23.071165084838867,46.19430923461914,32.66999816894531,60.180110931396484,89.45036315917969,99.0999984741211,112.03968048095703,85.78250885009766,16.5,23.15999984741211,27.8799991607666,30.700000762939453,55.529998779296875,32.66999816894531,68.68000030517578,105.48999786376953,99.0999984741211,134.52999877929688,104.37999725341797,16.5,23.6299991607666,28.34000015258789,30.874000549316406,55.93000030517578,33.095001220703125,68.98999786376953,106.0199966430664,99.0999984741211,135.4199981689453,104.72000122070312,16.3700008392334,23.1200008392334,27.850000381469727,30.56999969482422,55.45000076293945,32.25,68.61000061035156,105.31999969482422,99.0999984741211,134.38999938964844,103.20999908447266,16.399999618530273,23.264999389648438,27.850000381469727,30.59000015258789,55.47999954223633,32.34000015258789,68.79000091552734,105.80000305175781,99.0999984741211,135.1699981689453,103.55999755859375,260200.0,411600.0,7271400.0,4578200.0,13040100.0,8936400.0,76800.0,404300.0,909,3099500.0,697500.0
2020-01-13,14.471977233886719,19.101329803466797,24.009109497070312,23.41684913635254,46.693450927734375,32.76499938964844,60.65327453613281,90.45941925048828,95.5999984741211,113.7053451538086,86.4892578125,16.399999618530273,23.135000228881836,27.799999237060547,31.15999984741211,56.130001068115234,32.76499938964844,69.22000122070312,106.68000030517578,95.5999984741211,136.52999877929688,105.23999786376953,16.600000381469727,23.46500015258789,27.959999084472656,31.174999237060547,56.22999954223633,32.85499954223633,69.22000122070312,106.68000030517578,97.1500015258789,136.58999633789062,105.27999877929688,16.350000381469727,22.875,27.75,30.700000762939453,55.41999816894531,32.33000183105469,68.68000030517578,106.12999725341797,95.4000015258789,134.6300048828125,104.3499984741211,16.600000381469727,23.190000534057617,27.829999923706055,30.90999984741211,55.529998779296875,32.70000076293945,68.81999969482422,106.44999694824219,97.0999984741211,134.64999389648438,104.56999969482422,173700.0,397400.0,3240300.0,4269100.0,14302900.0,5419800.0,15600.0,381100.0,929,5127200.0,951900.0
